,RowId,Airline Name,Review_Title,Review Date,Top Review Image Url,img_resnet50_score,img_resnet50_label
18842,18842,Sichuan Airlines,"""poor cabin hygiene""",26th November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/Sichuan-Airlines-Cutting-Nails-02-500x500.jpg,8.965213775634766,automated teller machine
18893,18893,SilkAir,"""not recommend using Silkair""",29th February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/B791A08D-2239-4538-83B4-1DB5E28C3F2D-500x500.jpeg,4.574706077575684,minibus
18895,18895,SilkAir,"""Worst experience in my life""",2nd February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/A1567A0A-2FD9-4F46-B333-4560CF993340-500x480.jpeg,4.660793304443359,couch
18899,18899,SilkAir,"""Do not expect too much""",28th November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/76AEC88D-526D-4701-BABE-3B17A75DD874-500x500.jpeg,4.602873802185059,printer
18900,18900,SilkAir,"""the worst business class seat""",25th November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/IMG_3894-500x500.jpg,5.157402992248535,stretcher
18905,18905,SilkAir,"""It delays all the time""",16th August 2019,https://www.airlinequality.com/wp-content/uploads/2019/08/15658808217414507665217055851904-500x500.jpg,5.160295486450195,scoreboard
18907,18907,SilkAir,"""in need of a re-branding""",18th May 2019,https://www.airlinequality.com/wp-content/uploads/2019/05/E26222C3-6CB8-4617-8D1C-A3FBEFF27100-e1558170703801-500x500.jpeg,5.520002365112305,printer
18918,18918,SilkAir,"""was really impressed""",1st October 2018,https://www.airlinequality.com/wp-content/uploads/2018/09/20180912_174609-500x500.jpg,5.076488971710205,sliding door
18924,18924,SilkAir,"""it was a pleasant flight""",20th June 2018,https://www.airlinequality.com/wp-content/uploads/2018/06/AAD9D7E7-2957-4210-94B2-8EAE50403B56-500x500.jpeg,5.707719802856445,burrito
18927,18927,SilkAir,"""Crews are great""",20th April 2018,https://www.airlinequality.com/wp-content/uploads/2018/04/IMG_4220-Medium-500x500.jpeg,6.561188220977783,limousine
18940,18940,SilkAir,"""quality of service is missing""",22nd June 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_0410-500x500.jpg,6.404160022735596,airliner
18957,18957,SilkAir,"""poor crisis management""",11th July 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-1355-500x500.jpeg,5.497282028198242,movie theater
18982,18982,SilkAir,"""all in all a great experience""",10th September 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/20150828_082041_HDR-500x500.jpg,4.738396644592285,minibus
18986,18986,SilkAir,SilkAir customer review,18th June 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/20150614_1720081-500x500.jpg,5.436775207519531,plate
18988,18988,Silver Airways,“gate personnel was as cold as stone”,3rd January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/20250103_055119-500x500.jpg,5.466867923736572,turnstile
18993,18993,Silver Airways,"""Terrible service""",23rd August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/20240812_105811-500x500.jpg,6.046857833862305,military aircraft
18997,18997,Silver Airways,"""so delayed we couldn't wait""",20th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/Flight-issue-500x438.png,-1.0,error
19005,19005,Silver Airways,"""Stranded with no care""",3rd October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/16963392921294127882154426540812-500x500.jpg,5.693517208099365,turnstile
19020,19020,Silver Airways,"""Deplorable service""",4th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG_3886-500x500.png,6.205989837646484,website
19029,19029,Silver Airways,"""no representative available to speak with""",18th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/IMG_1112-1-500x500.png,7.215514183044434,website
19042,19042,Silver Airways,"""No more Silver""",18th April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/silver-1-500x500.jpeg,6.541730880737305,scoreboard
19082,19082,Silver Airways,"""horrible customer service""",17th May 2022,https://www.airlinequality.com/wp-content/uploads/2022/05/67431724704-8C8E0A6F-C19A-4CA6-9FAC-E748ECC40480-500x500.jpg,5.378583908081055,sundial
19089,19089,Singapore Airlines,“Always excellent service”,19th March 2025,https://www.airlinequality.com/wp-content/uploads/2025/03/IMG_1763-500x500.png,4.384831428527832,digital clock
19094,19094,Singapore Airlines,"""All I got were apologies""",30th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/IMG_3262-500x500.jpeg,4.5698065757751465,crutch
19101,19101,Singapore Airlines,"“Truly service, elevated”",9th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_4503-500x500.jpeg,6.115314960479736,printer
19133,19133,Singapore Airlines,“A fantastic flight!”,4th July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/IMG_6412-500x500.jpeg,5.237844467163086,dining table
19145,19145,Singapore Airlines,"""excellent inflight service""",1st June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_7200_Original-500x500.jpeg,6.593799591064453,plate
19147,19147,Singapore Airlines,"""experienced impeccable service""",25th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/20240525_114034-500x500.jpg,6.683970928192139,meatloaf
19151,19151,Singapore Airlines,“impeccable service”,20th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/2024-6635-Indonesia-SQ-2-500x500.jpg,6.546813488006592,CRT screen
19161,19161,Singapore Airlines,"""Food was below par""",21st April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_3347-500x500.jpeg,5.5122809410095215,switch
19164,19164,Singapore Airlines,"""attendants are helpful and polite""",13th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG20240402162046-500x500.jpg,6.488807201385498,airliner
19167,19167,Singapore Airlines,"""service was efficient and friendly""",31st March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_5789_Original-500x500.jpeg,5.7071919441223145,seat belt
19171,19171,Singapore Airlines,“economy class felt really cramped”,27th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_4880-500x500.jpeg,4.653406620025635,carton
19173,19173,Singapore Airlines,"""Flight was amazing""",1st March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/CA7A9CAC-70B1-4340-8717-B781783F7DC3-500x500.jpeg,4.8999104499816895,automated teller machine
19201,19201,Sky Airline,"""Avoid a headache""",28th September 2022,https://www.airlinequality.com/wp-content/uploads/2022/09/DCF47C64-CB3E-44E3-94C5-8AEDDE53CCF2-500x500.jpeg,7.346131801605225,airliner
19217,19217,Sky Airline,"""hand luggage about 2cm too high""",1st December 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/261CA9B1-2528-402C-B87D-8350728FE61E-500x480.jpeg,4.915234565734863,velvet
19222,19222,Sky Airline,"""Leg space was adequate""",16th November 2018,https://www.airlinequality.com/wp-content/uploads/2018/11/C2B40A78-1620-43B0-B94E-189DB7254C4B-500x500.jpeg,6.660093307495117,airliner
19258,19258,Sky Express Airlines,"""not be compensated""",8th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_1993-500x500.jpeg,4.897567272186279,vacuum cleaner
19261,19261,Sky Express Airlines,"""luggage had been destroyed""",14th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/Mom-suitcase-500x500.jpeg,5.817484378814697,mail bag
19262,19262,Sky Express Airlines,"""Legroom horrible""",22nd March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_20240322_115103_edit_657919061707939-500x500.jpg,5.867251396179199,packet
19265,19265,Sky Express Airlines,"""Crew was friendly and professional""",25th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/IMG_20240222_101301-500x500.jpg,8.892498970031738,airliner
19271,19271,Sky Express Airlines,"""won't ever use this airline again""",25th August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/received_844710756783741-500x500.jpeg,5.25550651550293,gas mask
19279,19279,Sky Express Airlines,"""Staff were polite""",30th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/IMG_20230520_080215_edit_187403138449007-500x500.jpg,5.126377105712891,espresso
19292,19292,Sky Express Airlines,"""it’s about the principle""",16th September 2022,https://www.airlinequality.com/wp-content/uploads/2022/09/560797D3-F29C-4E91-A270-132B3F09D1CE-1-500x500.png,-1.0,error
19294,19294,Sky Express Airlines,"""charge me more for our bags""",2nd September 2022,https://www.airlinequality.com/wp-content/uploads/2022/09/image-6-500x500.jpg,5.5693678855896,packet
19321,19321,Sky Express Airlines,"""Konstantinos was so welcoming and helpful""",28th June 2021,https://www.airlinequality.com/wp-content/uploads/2021/06/5C3D96DB-5096-4BD8-ABD7-A1980BB42F5F-500x500.jpeg,6.5004072189331055,lab coat
19322,19322,Sky Express Airlines,"""service was great and friendly""",22nd June 2021,https://www.airlinequality.com/wp-content/uploads/2021/06/IMG_20210619_141442-500x500.jpg,6.469273090362549,seat belt
19328,19328,Sky Express Airlines,"""I was impressed""",23rd September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/sky-expr.jpg,6.7695207595825195,aircraft carrier
19347,19347,Skybus,"""company were unmoved by the inconvenience""",6th September 2021,https://www.airlinequality.com/wp-content/uploads/2021/09/B68DEE2C-7D39-4C87-8B11-474803E1FDB3-500x500.jpeg,5.814287185668945,military aircraft
19374,19374,SkyUp Airlines,"""the worst airline I have ever coame across!""",17th August 2021,https://www.airlinequality.com/wp-content/uploads/2021/08/4C181D6A-2ED6-4475-A30B-C2B6CBABFA51-500x496.jpeg,6.072974681854248,menu
19375,19375,SkyUp Airlines,"""an interesting airline""",3rd July 2021,https://www.airlinequality.com/wp-content/uploads/2021/07/233EE2C3-A31F-44B6-9E08-BBE67359F466-500x500.jpeg,5.273301601409912,miniskirt
19419,19419,SkyWork Airlines,"""Service was friendly""",29th August 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/20170811_141842-500x500.jpg,4.180655479431152,hot dog
19424,19424,SmartLynx Airlines,“ an excellent flight and service”,27th July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/IMG_0968-500x500.jpeg,4.947125434875488,gas mask
19425,19425,SmartLynx Airlines,"""never fly with them again""",6th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/20240202_205059-500x500.jpg,6.787850856781006,backpack
19439,19439,SmartLynx Airlines,"""aircraft is super uncomfortable""",9th May 2022,https://www.airlinequality.com/wp-content/uploads/2022/05/16521179131928975463848637913738-500x500.jpg,5.203087329864502,seat belt
19441,19441,SmartLynx Airlines,"""I do not recommend to anyone!""",25th March 2022,https://www.airlinequality.com/wp-content/uploads/2022/03/022F64C7-D98A-4367-8635-ABD36A773450-500x500.jpeg,5.80550479888916,shopping basket
19463,19463,SmartWings,"""issuing the voucher offered""",29th April 2020,https://www.airlinequality.com/wp-content/uploads/2020/04/images.jpeg,5.99632453918457,traffic sign
19477,19477,SmartWings,"""rude staff and long delays""",13th April 2019,https://www.airlinequality.com/wp-content/uploads/2019/04/IMG_20180923_095712-500x500.jpg,3.674093723297119,grey fox
19482,19482,SmartWings,"""cards had been ripped open""",21st December 2018,https://www.airlinequality.com/wp-content/uploads/2018/12/Screenshot-2018-12-20-14.40.34-1-500x500.png,4.912214279174805,crate
19494,19494,SmartWings,"""isn't a very good airline""",20th October 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/20160909_191936-500x500.jpg,5.594546794891357,wing
19496,19496,SmartWings,"""abusive and capricious attitude""",22nd July 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_3580-1-e1500645033873-500x500.jpg,7.332813739776611,high-speed train
19509,19509,SmartWings,"""service close to be non-existent""",25th October 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/ClosedRowAtB737-800-500x468.jpg,4.485898494720459,photocopier
19592,19592,South African Airways,"""seats are blocked off for crew""",3rd October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/loose-baggage-500x500.jpg,4.579568862915039,minivan
19595,19595,South African Airways,"""a flash back to the 80's""",22nd September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/IMG_0135-500x500.jpeg,3.5182833671569824,projector
19657,19657,South African Airways,"""seats were comfortable and seat pitch was great""",3rd January 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/20161226_104313-500x500.jpg,6.577707290649414,seat belt
19666,19666,Southwest Airlines,“You will be sorry”,18th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_6679-500x500.jpeg,5.778141498565674,toilet seat
19673,19673,Southwest Airlines,“flight crew was absolutely horrible”,21st October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/20241007_185615-500x500.jpg,6.61552619934082,seat belt
19686,19686,Southwest Airlines,"""a pleasure like last time""",13th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_0338-500x500.jpeg,6.049685478210449,beaker
19730,19730,Southwest Airlines,"""we were displaced around the flight""",21st January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG_8325-500x500.jpeg,5.575939178466797,scabbard
19751,19751,Southwest Airlines,"""crew should treat everyone nicely""",8th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/0459C93F-E931-48CC-BDB1-D20C3839D323-500x500.jpeg,6.6996259689331055,wing
19774,19774,SpiceJet,"""outstanding service I experienced""",3rd September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/20240829_094045-500x500.jpg,6.313090801239014,menu
19784,19784,SpiceJet,"""increase delay timing"" ",9th July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/IMG_20240709_010452-500x500.jpg,5.516829490661621,menu
19805,19805,SpiceJet,"""condition is very bad"" ",26th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/image-27-500x500.jpg,5.170882225036621,CRT screen
19824,19824,SpiceJet,"""left us deeply dissatisfied""",28th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_20231225_105924638_HDR-500x500.jpg,3.6966326236724854,television
19832,19832,SpiceJet,“no facilities provided”,1st December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/image-500x500.jpg,4.90395975112915,sleeping bag
19842,19842,SpiceJet,"""No compensation or apology offered""",22nd October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG_20231022_103214-500x500.jpg,4.3970112800598145,pulled rickshaw
19844,19844,SpiceJet,"""it was the happiest trip""",5th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/3f1097c5-6713-4a75-8a88-60827da58d19-500x500.jpg,5.946235179901123,gown
19850,19850,SpiceJet,"""A very bad experience""",21st September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/5854d50c-3a42-42e3-b67d-11f52f1f950b.jpeg,6.660461902618408,seat belt
19857,19857,SpiceJet,"""SpiceJet experience was good""",27th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG20230726151052-500x500.jpg,6.199753761291504,wing
19864,19864,Spirit Airlines,"""unprofessional behavior and poor service"" ",25th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/IMG_4665-500x500.jpeg,7.006376266479492,wing
19870,19870,Spirit Airlines,“Zero leniency for the time is absurd”,26th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/IMG_7557-1-500x500.jpeg,6.085239887237549,car wheel
19881,19881,Spirit Airlines,"""sent the most compassionless email""",3rd November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/Clarissa-Beatty-Spirit-flight-cancellation-notice-3-500x500.png,-1.0,error
19895,19895,Spirit Airlines,"""never tolerate this again"" ",4th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_4809-500x500.jpeg,5.179312705993652,mail bag
19896,19896,Spirit Airlines,"""$90 for my personal item"" ",4th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/PXL_20240902_120310699-1-500x500.jpg,6.210287094116211,tool kit
19902,19902,Spirit Airlines,"""complete incompetence""",26th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/image000000-500x500.jpeg,6.678712368011475,beaker
19927,19927,Spirit Airlines,"""had the best experience""",28th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_7288-500x500.jpeg,6.436153888702393,wing
19935,19935,Spirit Airlines,"""on her phone and ignored me""",23rd June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_8514-500x500.jpeg,4.54173469543457,baluster
19941,19941,Spirit Airlines,"""the flight ruined my trip""",18th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_3822-500x500.jpeg,6.303328037261963,waste container
19952,19952,Spirit Airlines,"""poor customer service""",5th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/image-12-500x500.jpg,5.025624752044678,shoe store
19973,19973,SriLankan Airlines,“Very bad service”,12th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/image-31-500x500.jpg,4.9927897453308105,high-speed train
19976,19976,SriLankan Airlines,"""Do not use this airline""",16th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/Chaos-Sri-Lankan-Airlines-midnight-Photo-2-500x500.jpg,4.446511745452881,ambulance
19984,19984,SriLankan Airlines,"""Could not fault anything""",12th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/20240309_173945-500x500.jpg,6.942593097686768,airliner
19986,19986,SriLankan Airlines,"""experience was not bad""",29th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/IMG_1235-rotated-e1709218267551-500x500.jpg,7.091970920562744,menu
19987,19987,SriLankan Airlines,“Disgrace of a national carrier”,16th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/20230816_091741-500x500.jpg,5.8142876625061035,toilet seat
19990,19990,SriLankan Airlines,“would not choose this airline again”,8th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/5F2A939E-6CA3-4846-AB0B-780F168778C0-500x500.jpeg,4.0574445724487305,vacuum cleaner
19998,19998,SriLankan Airlines,"""absolute pleasure to fly with""",29th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/20231228_170713-500x500.jpg,6.2079339027404785,high-speed train
19999,19999,SriLankan Airlines,"""the airline is in a sad state""",26th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_5650-500x500.jpeg,5.888854026794434,military aircraft
20022,20022,SriLankan Airlines,"""turned out to be anything but pleasant""",3rd August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-03-at-9.32.02-PM-500x500.jpeg,5.053630828857422,modem
20029,20029,SriLankan Airlines,"""deserves an admirable reputation""",30th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/Sri-Lankan-Airlines-Business-Class-dining-lunch-Seer-Fich-main-course-June-2023-500x416.jpg,7.944984436035156,plate
20030,20030,SriLankan Airlines,"""the overall service was very good""",26th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/Sri-Lankan-Airlines-Economy-Class-cabin-700-500x426.jpg,7.034184455871582,passenger car
20051,20051,SriLankan Airlines,"""quality of the food is atrocious""",19th February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/0F47BAD5-6107-4D29-81D0-8BA10141E67D-scaled-e1676816716841-500x500.jpeg,4.778456211090088,bakery
20061,20061,Sriwijaya Air,"""fly with another airline""",7th July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/sriwijaya9281-2-500x500.jpeg,6.817681789398193,stretcher
20075,20075,Sriwijaya Air,"""overall experience is nice""",4th January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-03-11-11-35-IMG_20181220_060249-500x500.jpg,4.319451808929443,grocery store
20079,20079,Sriwijaya Air,"""Horrendous passenger relations""",10th November 2018,https://www.airlinequality.com/wp-content/uploads/2018/11/15417847956873183361922571766766-1-e1541792760560-500x500.jpg,5.538342475891113,laptop computer
20096,20096,Sriwijaya Air,"""this new route is promising""",10th April 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/WhatsApp-Image-2017-04-08-at-11.30.33-500x500.jpeg,6.659345626831055,airliner
20117,20117,StarFlyer,"""best low-cost airline I have used""",30th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/1-500x500.jpg,6.153365135192871,airliner
20124,20124,STARLUX Airlines,"""very professional and courteous"" ",11th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/IMG_4839-500x500.jpeg,6.308335304260254,airliner
20138,20138,Sun Country Airlines,"""flawed customer service"" ",10th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/Screenshot-2025-02-09-at-6.50.09 PM-500x500.jpeg,6.733104705810547,website
20214,20214,Sun Country Airlines,"""Horrible customer service""",24th February 2022,https://www.airlinequality.com/wp-content/uploads/2022/02/EE0E3313-FE79-4D9C-998F-D353C4D79D77-500x500.jpeg,5.012653827667236,mail bag
20219,20219,Sun Country Airlines,"""Horrible first experience""",14th January 2022,https://www.airlinequality.com/wp-content/uploads/2022/01/6D3E9D2C-9D02-4E03-ABC4-EFF20CF69659-500x500.jpeg,6.0521464347839355,seat belt
20237,20237,Sun Country Airlines,"""4 weeks since Sun Country Airlines lost my luggage""",16th July 2021,https://www.airlinequality.com/wp-content/uploads/2021/07/55AE8B3E-3B72-4F88-BA32-77E5A4FA8FC7.jpeg,6.259545803070068,website
20266,20266,Sunwing Airlines,"""never try this airline again""",21st February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/926FF660-9847-4D0E-A26F-87CFC2A7D27F-500x500.jpeg,5.058488368988037,shoe store
20271,20271,Sunwing Airlines,"""I would never ever use Sunwing again""",30th January 2023,https://www.airlinequality.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-30-at-10.23.29-AM-1-500x500.png,-1.0,error
20280,20280,Sunwing Airlines,"""Never recommend this airline""",18th December 2022,https://www.airlinequality.com/wp-content/uploads/2022/12/3D2FEA07-D5CE-4815-A51A-E627B99105CB-500x500.jpeg,6.396628379821777,lakeshore
20342,20342,Super Air Jet,"""a bit stupid of your system""",15th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/image-20-500x500.jpg,3.432746410369873,dumbbell
20359,20359,Super Air Jet,"""delayed without being given certainty""",9th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/image-23-500x500.jpg,5.1142258644104,crane (machine)
20360,20360,Super Air Jet,"""rules are silly and illogical""",6th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_20240804_165613-500x500.jpg,6.067036151885986,high-speed train
20364,20364,Super Air Jet,"""last flight with this airline""",23rd June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG20240623151410-500x500.jpg,4.400507926940918,barbershop
20370,20370,Super Air Jet,"""My backpack had been opened""",20th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/8D3F2E44-248A-48B5-BD95-2C9440B01755-500x500.jpeg,4.930678367614746,packet
20371,20371,Super Air Jet,"""contents had been completely ravaged""",20th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_1205-500x500.jpeg,6.45725154876709,sleeping bag
20375,20375,Super Air Jet,"""lucky if you will fly same day""",1st March 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/DC4DA499-658A-48D5-8FE3-A22416C67666-500x500.jpeg,5.6873884201049805,home theater
20418,20418,SVG Air,"""It is a beautiful ride""",23rd January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-23-02-41-11-0930E086-3709-486A-AA68-1A366CF30414-500x500.jpeg,6.242854595184326,military aircraft
20419,20419,Swoop,"""a cheap flight and not much more to be expected""",24th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/20230923_220339-500x500.jpg,4.864315509796143,wing
20440,20440,Swoop,"""Staff was very nice""",7th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/IMG_0951-500x500.jpeg,6.9282331466674805,wing
20442,20442,Swoop,"""disgusted, outraged, exhausted""",30th April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/received_620428186613014-500x500.jpeg,6.348386764526367,scoreboard
20483,20483,Swoop,"""Customer service is the opposite of nice""",5th January 2023,https://www.airlinequality.com/wp-content/uploads/2023/01/20221208_152847-500x500.jpg,5.942775249481201,airliner
20487,20487,Swoop,"""will never travel again with Swoop""",27th December 2022,https://www.airlinequality.com/wp-content/uploads/2022/12/32A62D6F-3CD0-4EA6-A88B-81542619F9F2-500x500.jpeg,5.709555149078369,menu
20499,20499,Swoop,"""yes believe the bad reviews""",2nd December 2022,https://www.airlinequality.com/wp-content/uploads/2022/12/image-8-500x500.jpg,7.125120639801025,restaurant
20514,20514,Swoop,"""Not impressed and never again""",6th November 2022,https://www.airlinequality.com/wp-content/uploads/2022/11/20221106_071554-500x500.jpg,5.61610221862793,passenger car
20517,20517,Swoop,"""Checkin system seats everyone in the back""",30th October 2022,https://www.airlinequality.com/wp-content/uploads/2022/10/image-98-500x500.jpg,5.286628246307373,cowboy hat
20548,20548,T'Way Air,"""Very bad experience""",3rd December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_0114-500x500.png,7.043923854827881,mail bag
20567,20567,TAAG Angola Airlines,"""passenger cabin has so many defects""",30th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/photo1-500x500.jpg,6.878004550933838,airliner
20582,20582,TAAG Angola Airlines,"""delay after delay after delay""",28th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/3-1-500x500.jpg,6.785900115966797,aircraft carrier
20584,20584,TAAG Angola Airlines,"""I am stuck in Luanda still""",25th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/3-500x500.jpg,6.785900115966797,aircraft carrier
20586,20586,TAAG Angola Airlines,"""Disappointed with the experience""",25th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/image-109-500x500.jpg,5.449862480163574,mobile phone
20597,20597,TAAG Angola Airlines,"""Very disappointed customers""",24th August 2022,https://www.airlinequality.com/wp-content/uploads/2022/08/20220815_102956-1-500x500.jpg,5.234785556793213,bathtub
20600,20600,TAAG Angola Airlines,"""Service was friendly""",21st May 2022,https://www.airlinequality.com/wp-content/uploads/2022/05/E8A3D637-4EC6-4604-9F5A-2023B45125C8-500x500.jpeg,5.216652870178223,CRT screen
20609,20609,TAAG Angola Airlines,"""staff are rude""",26th September 2018,https://www.airlinequality.com/wp-content/uploads/2018/09/IMG_8728-1-500x500.jpg,8.169962882995605,automated teller machine
20620,20620,TAAG Angola Airlines,"""my first and last time with TAAG""",8th February 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/DSC_0129-500x500.jpg,6.71568489074707,disc brake
20624,20624,TAAG Angola Airlines,"""cabin crew were friendly and efficient""",26th September 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_0094-500x500.jpg,8.466509819030762,airliner
20626,20626,TAAG Angola Airlines,"""excellent value for money""",9th July 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/20160701_035641-e1468012628606-500x500.jpg,7.258843898773193,airliner
20655,20655,TAG Airlines,"""price was ridiculously high"" ",23rd February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/IMG_20240221_113405-500x500.jpg,5.09002161026001,solar thermal collector
20663,20663,TAG Airlines,"""Very friendly staff and crew""",26th September 2021,https://www.airlinequality.com/wp-content/uploads/2021/09/IMG_20210914_060756-500x500.jpg,7.125998020172119,seat belt
20674,20674,Tailwind Airlines,"""the plane was outdated""",16th November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/749693CF-747D-4C3F-9367-5DDEF98139AE-500x298.jpeg,6.112441062927246,airliner
20701,20701,TAM Airlines,"""service is more appalling""",18th November 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/20151102_210207225_iOS-500x500.jpg,6.674506187438965,packet
20709,20709,TAM Airlines,"""satisfied with the service provided""",19th September 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/ny-010-500x500.jpg,5.742753028869629,high-speed train
